Year,Month,County,Registration type,Engine type,Car registration count
2016,March,Louth,Used Imports,Hybrid,3
2016,May,Louth,Used Imports,Hybrid,2
2016,June,Louth,Used Imports,Hybrid,1
2016,July,Louth,Used Imports,Hybrid,1
2016,August,Louth,Used Imports,Hybrid,5
2016,September,Louth,Used Imports,Hybrid,3
2016,October,Louth,Used Imports,Hybrid,3
2016,November,Louth,Used Imports,Hybrid,4
2016,December,Louth,Used Imports,Hybrid,2
2016,January,Laois,New Irish Registrations,Non electric,572
2016,February,Laois,New Irish Registrations,Non electric,287
2016,March,Laois,New Irish Registrations,Non electric,218
2016,April,Laois,New Irish Registrations,Non electric,164
2016,May,Laois,New Irish Registrations,Non electric,54
2016,June,Laois,New Irish Registrations,Non electric,13
2016,July,Laois,New Irish Registrations,Non electric,290
2016,August,Laois,New Irish Registrations,Non electric,77
2016,September,Laois,New Irish Registrations,Non electric,44
2016,October,Laois,New Irish Registrations,Non electric,25
2016,November,Laois,New Irish Registrations,Non electric,7
2016,December,Laois,New Irish Registrations,Non electric,1
2016,September,Laois,New Imports,Non electric,1
2016,January,Laois,Used Imports,Non electric,63
2016,February,Laois,Used Imports,Non electric,91
2016,March,Laois,Used Imports,Non electric,81
2016,April,Laois,Used Imports,Non electric,87
2016,May,Laois,Used Imports,Non electric,88
2016,June,Laois,Used Imports,Non electric,65
2016,July,Laois,Used Imports,Non electric,84
2016,August,Laois,Used Imports,Non electric,101
2016,September,Laois,Used Imports,Non electric,98
2016,October,Laois,Used Imports,Non electric,102
2016,November,Laois,Used Imports,Non electric,107
2016,December,Laois,Used Imports,Non electric,70
2016,January,Laois,New Irish Registrations,Electric,1
2016,February,Laois,New Irish Registrations,Electric,4
2016,July,Laois,New Irish Registrations,Electric,1
2016,July,Laois,Used Imports,Electric,1
2016,August,Laois,Used Imports,Electric,1
2016,January,Laois,New Irish Registrations,Hybrid,6
2016,February,Laois,New Irish Registrations,Hybrid,1
2016,July,Laois,New Irish Registrations,Hybrid,7
2016,August,Laois,New Irish Registrations,Hybrid,1
2016,November,Laois,New Irish Registrations,Hybrid,2
2016,January,Laois,Used Imports,Hybrid,1
2016,February,Laois,Used Imports,Hybrid,2
2016,April,Laois,Used Imports,Hybrid,3
2016,May,Laois,Used Imports,Hybrid,4
2016,June,Laois,Used Imports,Hybrid,3
2016,July,Laois,Used Imports,Hybrid,3
2016,August,Laois,Used Imports,Hybrid,1
2016,September,Laois,Used Imports,Hybrid,2
2016,November,Laois,Used Imports,Hybrid,1
2016,December,Laois,Used Imports,Hybrid,1
2016,January,Meath,New Irish Registrations,Non electric,"1,426"
2016,February,Meath,New Irish Registrations,Non electric,679
2016,March,Meath,New Irish Registrations,Non electric,631
2016,April,Meath,New Irish Registrations,Non electric,279
2016,May,Meath,New Irish Registrations,Non electric,121
2016,June,Meath,New Irish Registrations,Non electric,55
2016,July,Meath,New Irish Registrations,Non electric,908
2016,August,Meath,New Irish Registrations,Non electric,246
2016,September,Meath,New Irish Registrations,Non electric,123
2016,October,Meath,New Irish Registrations,Non electric,65
2016,November,Meath,New Irish Registrations,Non electric,18
2016,December,Meath,New Irish Registrations,Non electric,8
2016,July,Meath,New Imports,Non electric,2
2016,September,Meath,New Imports,Non electric,1
2016,January,Meath,Used Imports,Non electric,162
2016,February,Meath,Used Imports,Non electric,170
2016,March,Meath,Used Imports,Non electric,216
2016,April,Meath,Used Imports,Non electric,213
2016,May,Meath,Used Imports,Non electric,214
2016,June,Meath,Used Imports,Non electric,222
2016,July,Meath,Used Imports,Non electric,241
2016,August,Meath,Used Imports,Non electric,279
2016,September,Meath,Used Imports,Non electric,304
2016,October,Meath,Used Imports,Non electric,305
2016,November,Meath,Used Imports,Non electric,321
2016,December,Meath,Used Imports,Non electric,262
2016,February,Meath,New Irish Registrations,Electric,8
2016,March,Meath,New Irish Registrations,Electric,5
2016,April,Meath,New Irish Registrations,Electric,1
2016,July,Meath,New Irish Registrations,Electric,3
2016,August,Meath,New Irish Registrations,Electric,1
2016,September,Meath,New Irish Registrations,Electric,1
2016,October,Meath,New Irish Registrations,Electric,2
2016,January,Meath,Used Imports,Electric,1
2016,April,Meath,Used Imports,Electric,1
2016,June,Meath,Used Imports,Electric,1
2016,July,Meath,Used Imports,Electric,1
2016,September,Meath,Used Imports,Electric,1
2016,October,Meath,Used Imports,Electric,1
2016,November,Meath,Used Imports,Electric,1
2016,December,Meath,Used Imports,Electric,1
2016,January,Meath,New Irish Registrations,Hybrid,16
2016,February,Meath,New Irish Registrations,Hybrid,8
2016,March,Meath,New Irish Registrations,Hybrid,12
2016,April,Meath,New Irish Registrations,Hybrid,4
2016,May,Meath,New Irish Registrations,Hybrid,1
2016,July,Meath,New Irish Registrations,Hybrid,20
2016,August,Meath,New Irish Registrations,Hybrid,6
2016,September,Meath,New Irish Registrations,Hybrid,3
2016,November,Meath,New Irish Registrations,Hybrid,4
2016,January,Meath,Used Imports,Hybrid,4
2016,February,Meath,Used Imports,Hybrid,3
2016,March,Meath,Used Imports,Hybrid,1
2016,April,Meath,Used Imports,Hybrid,3
2016,May,Meath,Used Imports,Hybrid,7
2016,June,Meath,Used Imports,Hybrid,3
2016,July,Meath,Used Imports,Hybrid,1
2016,August,Meath,Used Imports,Hybrid,4
2016,September,Meath,Used Imports,Hybrid,5
2016,October,Meath,Used Imports,Hybrid,4
2016,November,Meath,Used Imports,Hybrid,4
2016,December,Meath,Used Imports,Hybrid,5
2016,January,Offaly,New Irish Registrations,Non electric,564
2016,February,Offaly,New Irish Registrations,Non electric,313
2016,March,Offaly,New Irish Registrations,Non electric,256
2016,April,Offaly,New Irish Registrations,Non electric,103
2016,May,Offaly,New Irish Registrations,Non electric,65
2016,June,Offaly,New Irish Registrations,Non electric,23
2016,July,Offaly,New Irish Registrations,Non electric,385
2016,August,Offaly,New Irish Registrations,Non electric,76
2016,September,Offaly,New Irish Registrations,Non electric,39
2016,October,Offaly,New Irish Registrations,Non electric,26
2016,November,Offaly,New Irish Registrations,Non electric,3
2016,December,Offaly,New Irish Registrations,Non electric,3
2016,January,Offaly,Used Imports,Non electric,75
2016,February,Offaly,Used Imports,Non electric,55
2016,March,Offaly,Used Imports,Non electric,65
2016,April,Offaly,Used Imports,Non electric,72
2016,May,Offaly,Used Imports,Non electric,76
2016,June,Offaly,Used Imports,Non electric,63
2016,July,Offaly,Used Imports,Non electric,61
2016,August,Offaly,Used Imports,Non electric,89
2016,September,Offaly,Used Imports,Non electric,82
2016,October,Offaly,Used Imports,Non electric,98
2016,November,Offaly,Used Imports,Non electric,114
2016,December,Offaly,Used Imports,Non electric,72
2016,January,Offaly,New Irish Registrations,Electric,1
2016,February,Offaly,New Irish Registrations,Electric,1
2016,July,Offaly,New Irish Registrations,Electric,1
2016,July,Offaly,Used Imports,Electric,1
2016,January,Offaly,New Irish Registrations,Hybrid,7
2016,February,Offaly,New Irish Registrations,Hybrid,2
2016,March,Offaly,New Irish Registrations,Hybrid,3
2016,April,Offaly,New Irish Registrations,Hybrid,1
2016,July,Offaly,New Irish Registrations,Hybrid,8
2016,August,Offaly,New Irish Registrations,Hybrid,1
2016,September,Offaly,New Irish Registrations,Hybrid,1
2016,November,Offaly,New Irish Registrations,Hybrid,1
2016,January,Offaly,Used Imports,Hybrid,1
2016,March,Offaly,Used Imports,Hybrid,2
2016,June,Offaly,Used Imports,Hybrid,2
2016,September,Offaly,Used Imports,Hybrid,1
2016,October,Offaly,Used Imports,Hybrid,2
2016,November,Offaly,Used Imports,Hybrid,1
2016,January,Westmeath,New Irish Registrations,Non electric,646
2016,February,Westmeath,New Irish Registrations,Non electric,357
2016,March,Westmeath,New Irish Registrations,Non electric,309
2016,April,Westmeath,New Irish Registrations,Non electric,118
2016,May,Westmeath,New Irish Registrations,Non electric,66
2016,June,Westmeath,New Irish Registrations,Non electric,16
2016,July,Westmeath,New Irish Registrations,Non electric,431
2016,August,Westmeath,New Irish Registrations,Non electric,101
2016,September,Westmeath,New Irish Registrations,Non electric,75
2016,October,Westmeath,New Irish Registrations,Non electric,28
2016,November,Westmeath,New Irish Registrations,Non electric,6
2016,December,Westmeath,New Irish Registrations,Non electric,5
2016,August,Westmeath,New Imports,Non electric,1
2016,January,Westmeath,Used Imports,Non electric,86
2016,February,Westmeath,Used Imports,Non electric,90
2016,March,Westmeath,Used Imports,Non electric,106
2016,April,Westmeath,Used Imports,Non electric,114
2016,May,Westmeath,Used Imports,Non electric,83
2016,June,Westmeath,Used Imports,Non electric,109
2016,July,Westmeath,Used Imports,Non electric,90
2016,August,Westmeath,Used Imports,Non electric,134
2016,September,Westmeath,Used Imports,Non electric,125
2016,October,Westmeath,Used Imports,Non electric,122
2016,November,Westmeath,Used Imports,Non electric,167
2016,December,Westmeath,Used Imports,Non electric,106
2016,February,Westmeath,New Irish Registrations,Electric,3
2016,July,Westmeath,New Irish Registrations,Electric,3
2016,August,Westmeath,New Irish Registrations,Electric,1
2016,September,Westmeath,Used Imports,Electric,1
2016,November,Westmeath,Used Imports,Electric,1
2016,January,Westmeath,New Irish Registrations,Hybrid,13
2016,February,Westmeath,New Irish Registrations,Hybrid,4
2016,March,Westmeath,New Irish Registrations,Hybrid,3
2016,April,Westmeath,New Irish Registrations,Hybrid,3
2016,May,Westmeath,New Irish Registrations,Hybrid,1
2016,July,Westmeath,New Irish Registrations,Hybrid,14
2016,August,Westmeath,New Irish Registrations,Hybrid,3
2016,October,Westmeath,New Irish Registrations,Hybrid,1
2016,November,Westmeath,New Irish Registrations,Hybrid,1
2016,December,Westmeath,New Irish Registrations,Hybrid,1
2016,April,Westmeath,Used Imports,Hybrid,2
2016,May,Westmeath,Used Imports,Hybrid,1
2016,August,Westmeath,Used Imports,Hybrid,1
2016,September,Westmeath,Used Imports,Hybrid,1
2016,October,Westmeath,Used Imports,Hybrid,1
2016,November,Westmeath,Used Imports,Hybrid,6
2016,December,Westmeath,Used Imports,Hybrid,1
2016,January,Wicklow,New Irish Registrations,Non electric,956
2016,February,Wicklow,New Irish Registrations,Non electric,442
2016,March,Wicklow,New Irish Registrations,Non electric,443
2016,April,Wicklow,New Irish Registrations,Non electric,210
2016,May,Wicklow,New Irish Registrations,Non electric,118
2016,June,Wicklow,New Irish Registrations,Non electric,23
2016,July,Wicklow,New Irish Registrations,Non electric,566
2016,August,Wicklow,New Irish Registrations,Non electric,164
2016,September,Wicklow,New Irish Registrations,Non electric,119
2016,October,Wicklow,New Irish Registrations,Non electric,49
2016,November,Wicklow,New Irish Registrations,Non electric,14
2016,December,Wicklow,New Irish Registrations,Non electric,4
2016,February,Wicklow,New Imports,Non electric,1
2016,October,Wicklow,New Imports,Non electric,1
2016,January,Wicklow,Used Imports,Non electric,83
2016,February,Wicklow,Used Imports,Non electric,117
2016,March,Wicklow,Used Imports,Non electric,109
2016,April,Wicklow,Used Imports,Non electric,102
2016,May,Wicklow,Used Imports,Non electric,118
2016,June,Wicklow,Used Imports,Non electric,100
2016,July,Wicklow,Used Imports,Non electric,100
2016,August,Wicklow,Used Imports,Non electric,109
2016,September,Wicklow,Used Imports,Non electric,164
2016,October,Wicklow,Used Imports,Non electric,170
2016,November,Wicklow,Used Imports,Non electric,169
2016,December,Wicklow,Used Imports,Non electric,144
2016,January,Wicklow,New Irish Registrations,Electric,3
2016,February,Wicklow,New Irish Registrations,Electric,10
2016,March,Wicklow,New Irish Registrations,Electric,3
2016,April,Wicklow,New Irish Registrations,Electric,1
2016,July,Wicklow,New Irish Registrations,Electric,3
2016,September,Wicklow,New Irish Registrations,Electric,1
2016,April,Wicklow,Used Imports,Electric,1
2016,May,Wicklow,Used Imports,Electric,3
2016,August,Wicklow,Used Imports,Electric,1
2016,September,Wicklow,Used Imports,Electric,1
2016,October,Wicklow,Used Imports,Electric,1
2016,November,Wicklow,Used Imports,Electric,1
2016,December,Wicklow,Used Imports,Electric,1
2016,January,Wicklow,New Irish Registrations,Hybrid,18
2016,February,Wicklow,New Irish Registrations,Hybrid,12
2016,March,Wicklow,New Irish Registrations,Hybrid,20
2016,April,Wicklow,New Irish Registrations,Hybrid,4
2016,May,Wicklow,New Irish Registrations,Hybrid,3
2016,June,Wicklow,New Irish Registrations,Hybrid,1
2016,July,Wicklow,New Irish Registrations,Hybrid,17
2016,August,Wicklow,New Irish Registrations,Hybrid,8
2016,September,Wicklow,New Irish Registrations,Hybrid,1
2016,October,Wicklow,New Irish Registrations,Hybrid,1
2016,November,Wicklow,New Irish Registrations,Hybrid,1
2016,February,Wicklow,Used Imports,Hybrid,1
2016,March,Wicklow,Used Imports,Hybrid,5
2016,April,Wicklow,Used Imports,Hybrid,3
2016,May,Wicklow,Used Imports,Hybrid,1
2016,June,Wicklow,Used Imports,Hybrid,3
2016,July,Wicklow,Used Imports,Hybrid,1
2016,August,Wicklow,Used Imports,Hybrid,6
2016,September,Wicklow,Used Imports,Hybrid,3
2016,October,Wicklow,Used Imports,Hybrid,3
2016,November,Wicklow,Used Imports,Hybrid,5
2016,December,Wicklow,Used Imports,Hybrid,1
2016,January,Wexford,New Irish Registrations,Non electric,"1,052"
2016,February,Wexford,New Irish Registrations,Non electric,442
2016,March,Wexford,New Irish Registrations,Non electric,597
2016,April,Wexford,New Irish Registrations,Non electric,193
2016,May,Wexford,New Irish Registrations,Non electric,145
2016,June,Wexford,New Irish Registrations,Non electric,31
2016,July,Wexford,New Irish Registrations,Non electric,671
2016,August,Wexford,New Irish Registrations,Non electric,143
2016,September,Wexford,New Irish Registrations,Non electric,104
2016,October,Wexford,New Irish Registrations,Non electric,35
2016,November,Wexford,New Irish Registrations,Non electric,10
2016,December,Wexford,New Irish Registrations,Non electric,5
2016,January,Wexford,New Imports,Non electric,1
2016,March,Wexford,New Imports,Non electric,1
2016,April,Wexford,New Imports,Non electric,1
2016,July,Wexford,New Imports,Non electric,2
2016,January,Wexford,Used Imports,Non electric,131
2016,February,Wexford,Used Imports,Non electric,170
2016,March,Wexford,Used Imports,Non electric,171
2016,April,Wexford,Used Imports,Non electric,153
2016,May,Wexford,Used Imports,Non electric,165
2016,June,Wexford,Used Imports,Non electric,145
2016,July,Wexford,Used Imports,Non electric,173
2016,August,Wexford,Used Imports,Non electric,207
2016,September,Wexford,Used Imports,Non electric,213
2016,October,Wexford,Used Imports,Non electric,191
2016,November,Wexford,Used Imports,Non electric,224
2016,December,Wexford,Used Imports,Non electric,170
2016,January,Wexford,New Irish Registrations,Electric,4
2016,February,Wexford,New Irish Registrations,Electric,2
2016,March,Wexford,New Irish Registrations,Electric,3
2016,July,Wexford,New Irish Registrations,Electric,1
2016,September,Wexford,New Irish Registrations,Electric,1
2016,April,Wexford,Used Imports,Electric,1
2016,September,Wexford,Used Imports,Electric,1
2016,November,Wexford,Used Imports,Electric,1
2016,December,Wexford,Used Imports,Electric,2
2016,January,Wexford,New Irish Registrations,Hybrid,17
2016,February,Wexford,New Irish Registrations,Hybrid,4
2016,March,Wexford,New Irish Registrations,Hybrid,8
2016,April,Wexford,New Irish Registrations,Hybrid,1
2016,July,Wexford,New Irish Registrations,Hybrid,8
2016,August,Wexford,New Irish Registrations,Hybrid,1
2016,October,Wexford,New Irish Registrations,Hybrid,1
2016,November,Wexford,New Irish Registrations,Hybrid,2
2016,February,Wexford,Used Imports,Hybrid,2
2016,April,Wexford,Used Imports,Hybrid,2
2016,May,Wexford,Used Imports,Hybrid,2
2016,June,Wexford,Used Imports,Hybrid,1
2016,July,Wexford,Used Imports,Hybrid,2
2016,August,Wexford,Used Imports,Hybrid,2
2016,September,Wexford,Used Imports,Hybrid,1
2016,October,Wexford,Used Imports,Hybrid,4
2016,November,Wexford,Used Imports,Hybrid,1
2016,January,Cork,New Irish Registrations,Non electric,"5,260"
2016,February,Cork,New Irish Registrations,Non electric,"2,916"
2016,March,Cork,New Irish Registrations,Non electric,"2,573"
2016,April,Cork,New Irish Registrations,Non electric,"1,237"
2016,May,Cork,New Irish Registrations,Non electric,795
2016,June,Cork,New Irish Registrations,Non electric,226
2016,July,Cork,New Irish Registrations,Non electric,"3,799"
2016,August,Cork,New Irish Registrations,Non electric,850
2016,September,Cork,New Irish Registrations,Non electric,517
2016,October,Cork,New Irish Registrations,Non electric,235
2016,November,Cork,New Irish Registrations,Non electric,71
2016,December,Cork,New Irish Registrations,Non electric,14
2016,February,Cork,New Imports,Non electric,2
2016,April,Cork,New Imports,Non electric,1
2016,August,Cork,New Imports,Non electric,1
2016,January,Cork,Used Imports,Non electric,342
2016,February,Cork,Used Imports,Non electric,443
2016,March,Cork,Used Imports,Non electric,484
2016,April,Cork,Used Imports,Non electric,456
2016,May,Cork,Used Imports,Non electric,507
2016,June,Cork,Used Imports,Non electric,416
2016,July,Cork,Used Imports,Non electric,476
2016,August,Cork,Used Imports,Non electric,549
2016,September,Cork,Used Imports,Non electric,591
2016,October,Cork,Used Imports,Non electric,649
2016,November,Cork,Used Imports,Non electric,665
2016,December,Cork,Used Imports,Non electric,550
2016,January,Cork,New Irish Registrations,Electric,5
2016,February,Cork,New Irish Registrations,Electric,10
2016,March,Cork,New Irish Registrations,Electric,14
2016,April,Cork,New Irish Registrations,Electric,1
2016,May,Cork,New Irish Registrations,Electric,1
2016,July,Cork,New Irish Registrations,Electric,8
2016,August,Cork,New Irish Registrations,Electric,5
2016,September,Cork,New Irish Registrations,Electric,2
2016,October,Cork,New Irish Registrations,Electric,1
2016,January,Cork,New Imports,Electric,1
2016,April,Cork,Used Imports,Electric,1
2016,July,Cork,Used Imports,Electric,2
2016,September,Cork,Used Imports,Electric,1
2016,October,Cork,Used Imports,Electric,1
2016,November,Cork,Used Imports,Electric,6
2016,December,Cork,Used Imports,Electric,1
2016,January,Cork,New Irish Registrations,Hybrid,72
2016,February,Cork,New Irish Registrations,Hybrid,29
2016,March,Cork,New Irish Registrations,Hybrid,25
2016,April,Cork,New Irish Registrations,Hybrid,16
2016,May,Cork,New Irish Registrations,Hybrid,9
2016,June,Cork,New Irish Registrations,Hybrid,1
2016,July,Cork,New Irish Registrations,Hybrid,73
2016,August,Cork,New Irish Registrations,Hybrid,14
2016,September,Cork,New Irish Registrations,Hybrid,11
2016,October,Cork,New Irish Registrations,Hybrid,4
2016,November,Cork,New Irish Registrations,Hybrid,8
2016,May,Cork,New Imports,Hybrid,1
2016,January,Cork,Used Imports,Hybrid,8
2016,February,Cork,Used Imports,Hybrid,6
2016,March,Cork,Used Imports,Hybrid,5
2016,April,Cork,Used Imports,Hybrid,4
2016,May,Cork,Used Imports,Hybrid,15
2016,June,Cork,Used Imports,Hybrid,4
2016,July,Cork,Used Imports,Hybrid,10
2016,August,Cork,Used Imports,Hybrid,4
2016,September,Cork,Used Imports,Hybrid,4
2016,October,Cork,Used Imports,Hybrid,5
2016,November,Cork,Used Imports,Hybrid,10
2016,December,Cork,Used Imports,Hybrid,15
2016,January,Clare,New Irish Registrations,Non electric,948
2016,February,Clare,New Irish Registrations,Non electric,554
2016,March,Clare,New Irish Registrations,Non electric,436
2016,April,Clare,New Irish Registrations,Non electric,196
2016,May,Clare,New Irish Registrations,Non electric,114
2016,June,Clare,New Irish Registrations,Non electric,29
2016,July,Clare,New Irish Registrations,Non electric,560
2016,August,Clare,New Irish Registrations,Non electric,140
2016,September,Clare,New Irish Registrations,Non electric,74
2016,October,Clare,New Irish Registrations,Non electric,33
2016,November,Clare,New Irish Registrations,Non electric,6
2016,December,Clare,New Irish Registrations,Non electric,3
2016,April,Clare,New Imports,Non electric,2
2016,September,Clare,New Imports,Non electric,1
2016,January,Clare,Used Imports,Non electric,122
2016,February,Clare,Used Imports,Non electric,172
2016,March,Clare,Used Imports,Non electric,168
2016,April,Clare,Used Imports,Non electric,161
2016,May,Clare,Used Imports,Non electric,159
2016,June,Clare,Used Imports,Non electric,169
2016,July,Clare,Used Imports,Non electric,157
2016,August,Clare,Used Imports,Non electric,183
2016,September,Clare,Used Imports,Non electric,185
2016,October,Clare,Used Imports,Non electric,183
2016,November,Clare,Used Imports,Non electric,209
2016,December,Clare,Used Imports,Non electric,177
2016,January,Clare,New Irish Registrations,Electric,1
2016,February,Clare,New Irish Registrations,Electric,3
2016,March,Clare,New Irish Registrations,Electric,5
2016,April,Clare,New Irish Registrations,Electric,1
2016,July,Clare,New Irish Registrations,Electric,2
2016,November,Clare,New Irish Registrations,Electric,2
2016,April,Clare,Used Imports,Electric,1
2016,May,Clare,Used Imports,Electric,1
2016,August,Clare,Used Imports,Electric,1
2016,November,Clare,Used Imports,Electric,1
2016,December,Clare,Used Imports,Electric,1
2016,January,Clare,New Irish Registrations,Hybrid,13
2016,February,Clare,New Irish Registrations,Hybrid,3
2016,March,Clare,New Irish Registrations,Hybrid,7
2016,April,Clare,New Irish Registrations,Hybrid,2
2016,May,Clare,New Irish Registrations,Hybrid,2
2016,June,Clare,New Irish Registrations,Hybrid,1
2016,July,Clare,New Irish Registrations,Hybrid,8
2016,August,Clare,New Irish Registrations,Hybrid,3
2016,September,Clare,New Irish Registrations,Hybrid,1
2016,November,Clare,New Irish Registrations,Hybrid,1
2016,February,Clare,Used Imports,Hybrid,1
2016,March,Clare,Used Imports,Hybrid,2
2016,April,Clare,Used Imports,Hybrid,1
2016,June,Clare,Used Imports,Hybrid,3
2016,July,Clare,Used Imports,Hybrid,1
2016,November,Clare,Used Imports,Hybrid,2
2016,December,Clare,Used Imports,Hybrid,1
2016,January,Kerry,New Irish Registrations,Non electric,890
2016,February,Kerry,New Irish Registrations,Non electric,506
2016,March,Kerry,New Irish Registrations,Non electric,530
2016,April,Kerry,New Irish Registrations,Non electric,203
2016,May,Kerry,New Irish Registrations,Non electric,93
2016,June,Kerry,New Irish Registrations,Non electric,35
2016,July,Kerry,New Irish Registrations,Non electric,637
2016,August,Kerry,New Irish Registrations,Non electric,150
2016,September,Kerry,New Irish Registrations,Non electric,87
2016,October,Kerry,New Irish Registrations,Non electric,31
2016,November,Kerry,New Irish Registrations,Non electric,10
2016,February,Kerry,New Imports,Non electric,1
2016,March,Kerry,New Imports,Non electric,1
2016,January,Kerry,Used Imports,Non electric,102
2016,February,Kerry,Used Imports,Non electric,127
2016,March,Kerry,Used Imports,Non electric,141
2016,April,Kerry,Used Imports,Non electric,140
2016,May,Kerry,Used Imports,Non electric,151
2016,June,Kerry,Used Imports,Non electric,119
2016,July,Kerry,Used Imports,Non electric,159
2016,August,Kerry,Used Imports,Non electric,172
2016,September,Kerry,Used Imports,Non electric,169
2016,October,Kerry,Used Imports,Non electric,138
2016,November,Kerry,Used Imports,Non electric,191
2016,December,Kerry,Used Imports,Non electric,111
2016,January,Kerry,New Irish Registrations,Electric,1
2016,February,Kerry,New Irish Registrations,Electric,2
2016,July,Kerry,New Irish Registrations,Electric,1
2016,August,Kerry,New Irish Registrations,Electric,1
2016,October,Kerry,New Irish Registrations,Electric,1
2016,May,Kerry,Used Imports,Electric,1
2016,June,Kerry,Used Imports,Electric,1
2016,July,Kerry,Used Imports,Electric,1
2016,August,Kerry,Used Imports,Electric,1
2016,November,Kerry,Used Imports,Electric,2
2016,December,Kerry,Used Imports,Electric,1
2016,January,Kerry,New Irish Registrations,Hybrid,13
2016,February,Kerry,New Irish Registrations,Hybrid,2
2016,March,Kerry,New Irish Registrations,Hybrid,10
2016,April,Kerry,New Irish Registrations,Hybrid,1
2016,May,Kerry,New Irish Registrations,Hybrid,4
2016,July,Kerry,New Irish Registrations,Hybrid,13
2016,August,Kerry,New Irish Registrations,Hybrid,2
2016,September,Kerry,New Irish Registrations,Hybrid,1
2016,October,Kerry,New Irish Registrations,Hybrid,1
2016,November,Kerry,New Irish Registrations,Hybrid,2
2016,April,Kerry,Used Imports,Hybrid,1
2016,May,Kerry,Used Imports,Hybrid,2
2016,September,Kerry,Used Imports,Hybrid,1
2016,October,Kerry,Used Imports,Hybrid,1
2016,November,Kerry,Used Imports,Hybrid,2
2016,December,Kerry,Used Imports,Hybrid,2
2016,January,Limerick,New Irish Registrations,Non electric,"1,610"
2016,February,Limerick,New Irish Registrations,Non electric,806
2016,March,Limerick,New Irish Registrations,Non electric,714
2016,April,Limerick,New Irish Registrations,Non electric,296
2016,May,Limerick,New Irish Registrations,Non electric,200
2016,June,Limerick,New Irish Registrations,Non electric,51
2016,July,Limerick,New Irish Registrations,Non electric,948
2016,August,Limerick,New Irish Registrations,Non electric,213
2016,September,Limerick,New Irish Registrations,Non electric,164
2016,October,Limerick,New Irish Registrations,Non electric,53
2016,November,Limerick,New Irish Registrations,Non electric,38
2016,December,Limerick,New Irish Registrations,Non electric,2
2016,January,Limerick,New Imports,Non electric,2
2016,February,Limerick,New Imports,Non electric,2
2016,January,Limerick,Used Imports,Non electric,103
2016,February,Limerick,Used Imports,Non electric,153
2016,March,Limerick,Used Imports,Non electric,148
2016,April,Limerick,Used Imports,Non electric,173
2016,May,Limerick,Used Imports,Non electric,179
2016,June,Limerick,Used Imports,Non electric,164
2016,July,Limerick,Used Imports,Non electric,203
2016,August,Limerick,Used Imports,Non electric,205
2016,September,Limerick,Used Imports,Non electric,216
2016,October,Limerick,Used Imports,Non electric,248
2016,November,Limerick,Used Imports,Non electric,245
2016,December,Limerick,Used Imports,Non electric,181
2016,January,Limerick,New Irish Registrations,Electric,2
2016,February,Limerick,New Irish Registrations,Electric,5
2016,March,Limerick,New Irish Registrations,Electric,4
2016,August,Limerick,New Irish Registrations,Electric,3
2016,November,Limerick,New Irish Registrations,Electric,1
2016,March,Limerick,Used Imports,Electric,1
2016,April,Limerick,Used Imports,Electric,1
2016,May,Limerick,Used Imports,Electric,1
2016,July,Limerick,Used Imports,Electric,3
2016,August,Limerick,Used Imports,Electric,1
2016,September,Limerick,Used Imports,Electric,2
2016,October,Limerick,Used Imports,Electric,1
2016,November,Limerick,Used Imports,Electric,1
2016,December,Limerick,Used Imports,Electric,4
2016,January,Limerick,New Irish Registrations,Hybrid,24
2016,February,Limerick,New Irish Registrations,Hybrid,7
2016,March,Limerick,New Irish Registrations,Hybrid,13
2016,April,Limerick,New Irish Registrations,Hybrid,5
2016,May,Limerick,New Irish Registrations,Hybrid,8
2016,June,Limerick,New Irish Registrations,Hybrid,1
2016,July,Limerick,New Irish Registrations,Hybrid,17
2016,August,Limerick,New Irish Registrations,Hybrid,6
2016,September,Limerick,New Irish Registrations,Hybrid,2
2016,October,Limerick,New Irish Registrations,Hybrid,1
2016,November,Limerick,New Irish Registrations,Hybrid,2
2016,January,Limerick,Used Imports,Hybrid,1
2016,February,Limerick,Used Imports,Hybrid,2
2016,March,Limerick,Used Imports,Hybrid,2
2016,May,Limerick,Used Imports,Hybrid,1
2016,June,Limerick,Used Imports,Hybrid,2
2016,July,Limerick,Used Imports,Hybrid,4
2016,August,Limerick,Used Imports,Hybrid,2
2016,November,Limerick,Used Imports,Hybrid,2
2016,December,Limerick,Used Imports,Hybrid,7
2016,January,Tipperary,New Irish Registrations,Non electric,"1,222"
2016,February,Tipperary,New Irish Registrations,Non electric,621
2016,March,Tipperary,New Irish Registrations,Non electric,642
2016,April,Tipperary,New Irish Registrations,Non electric,259
2016,May,Tipperary,New Irish Registrations,Non electric,166
2016,June,Tipperary,New Irish Registrations,Non electric,42
2016,July,Tipperary,New Irish Registrations,Non electric,755
2016,August,Tipperary,New Irish Registrations,Non electric,185
2016,September,Tipperary,New Irish Registrations,Non electric,125
2016,October,Tipperary,New Irish Registrations,Non electric,44
2016,November,Tipperary,New Irish Registrations,Non electric,11
2016,December,Tipperary,New Irish Registrations,Non electric,7
2016,March,Tipperary,New Imports,Non electric,1
2016,October,Tipperary,New Imports,Non electric,1
2016,January,Tipperary,Used Imports,Non electric,149
2016,February,Tipperary,Used Imports,Non electric,168
2016,March,Tipperary,Used Imports,Non electric,179
2016,April,Tipperary,Used Imports,Non electric,183
2016,May,Tipperary,Used Imports,Non electric,193
