Year,Month,County,Registration type,Engine type,Car registration count
2015,September,Kerry,New Irish Registrations,Non electric,103
2015,October,Kerry,New Irish Registrations,Non electric,33
2015,November,Kerry,New Irish Registrations,Non electric,16
2015,December,Kerry,New Irish Registrations,Non electric,5
2015,January,Kerry,New Imports,Non electric,2
2015,April,Kerry,New Imports,Non electric,2
2015,June,Kerry,New Imports,Non electric,1
2015,August,Kerry,New Imports,Non electric,1
2015,January,Kerry,Used Imports,Non electric,109
2015,February,Kerry,Used Imports,Non electric,114
2015,March,Kerry,Used Imports,Non electric,98
2015,April,Kerry,Used Imports,Non electric,89
2015,May,Kerry,Used Imports,Non electric,75
2015,June,Kerry,Used Imports,Non electric,95
2015,July,Kerry,Used Imports,Non electric,90
2015,August,Kerry,Used Imports,Non electric,97
2015,September,Kerry,Used Imports,Non electric,78
2015,October,Kerry,Used Imports,Non electric,86
2015,November,Kerry,Used Imports,Non electric,67
2015,December,Kerry,Used Imports,Non electric,55
2015,January,Kerry,New Irish Registrations,Electric,4
2015,February,Kerry,New Irish Registrations,Electric,1
2015,March,Kerry,New Irish Registrations,Electric,5
2015,July,Kerry,New Irish Registrations,Electric,6
2015,August,Kerry,New Irish Registrations,Electric,2
2015,October,Kerry,New Irish Registrations,Electric,1
2015,March,Kerry,Used Imports,Electric,1
2015,June,Kerry,Used Imports,Electric,1
2015,January,Kerry,New Irish Registrations,Hybrid,6
2015,February,Kerry,New Irish Registrations,Hybrid,1
2015,March,Kerry,New Irish Registrations,Hybrid,1
2015,April,Kerry,New Irish Registrations,Hybrid,1
2015,May,Kerry,New Irish Registrations,Hybrid,1
2015,July,Kerry,New Irish Registrations,Hybrid,5
2015,August,Kerry,New Irish Registrations,Hybrid,5
2015,September,Kerry,New Irish Registrations,Hybrid,2
2015,November,Kerry,New Irish Registrations,Hybrid,1
2015,March,Kerry,Used Imports,Hybrid,1
2015,June,Kerry,Used Imports,Hybrid,1
2015,January,Limerick,New Irish Registrations,Non electric,"1,173"
2015,February,Limerick,New Irish Registrations,Non electric,549
2015,March,Limerick,New Irish Registrations,Non electric,645
2015,April,Limerick,New Irish Registrations,Non electric,350
2015,May,Limerick,New Irish Registrations,Non electric,196
2015,June,Limerick,New Irish Registrations,Non electric,40
2015,July,Limerick,New Irish Registrations,Non electric,837
2015,August,Limerick,New Irish Registrations,Non electric,227
2015,September,Limerick,New Irish Registrations,Non electric,155
2015,October,Limerick,New Irish Registrations,Non electric,85
2015,November,Limerick,New Irish Registrations,Non electric,21
2015,December,Limerick,New Irish Registrations,Non electric,7
2015,February,Limerick,New Imports,Non electric,1
2015,July,Limerick,New Imports,Non electric,2
2015,January,Limerick,Used Imports,Non electric,116
2015,February,Limerick,Used Imports,Non electric,142
2015,March,Limerick,Used Imports,Non electric,111
2015,April,Limerick,Used Imports,Non electric,129
2015,May,Limerick,Used Imports,Non electric,113
2015,June,Limerick,Used Imports,Non electric,99
2015,July,Limerick,Used Imports,Non electric,103
2015,August,Limerick,Used Imports,Non electric,101
2015,September,Limerick,Used Imports,Non electric,130
2015,October,Limerick,Used Imports,Non electric,107
2015,November,Limerick,Used Imports,Non electric,116
2015,December,Limerick,Used Imports,Non electric,73
2015,January,Limerick,New Irish Registrations,Electric,4
2015,March,Limerick,New Irish Registrations,Electric,1
2015,April,Limerick,New Irish Registrations,Electric,1
2015,July,Limerick,New Irish Registrations,Electric,1
2015,August,Limerick,New Irish Registrations,Electric,1
2015,July,Limerick,Used Imports,Electric,1
2015,September,Limerick,Used Imports,Electric,1
2015,November,Limerick,Used Imports,Electric,1
2015,January,Limerick,New Irish Registrations,Hybrid,14
2015,February,Limerick,New Irish Registrations,Hybrid,4
2015,March,Limerick,New Irish Registrations,Hybrid,4
2015,April,Limerick,New Irish Registrations,Hybrid,2
2015,May,Limerick,New Irish Registrations,Hybrid,2
2015,July,Limerick,New Irish Registrations,Hybrid,7
2015,August,Limerick,New Irish Registrations,Hybrid,5
2015,September,Limerick,New Irish Registrations,Hybrid,3
2015,October,Limerick,New Irish Registrations,Hybrid,1
2015,November,Limerick,New Irish Registrations,Hybrid,1
2015,January,Limerick,Used Imports,Hybrid,1
2015,March,Limerick,Used Imports,Hybrid,1
2015,April,Limerick,Used Imports,Hybrid,1
2015,May,Limerick,Used Imports,Hybrid,2
2015,June,Limerick,Used Imports,Hybrid,2
2015,July,Limerick,Used Imports,Hybrid,1
2015,December,Limerick,Used Imports,Hybrid,1
2015,January,Tipperary,New Irish Registrations,Non electric,979
2015,February,Tipperary,New Irish Registrations,Non electric,447
2015,March,Tipperary,New Irish Registrations,Non electric,543
2015,April,Tipperary,New Irish Registrations,Non electric,293
2015,May,Tipperary,New Irish Registrations,Non electric,179
2015,June,Tipperary,New Irish Registrations,Non electric,37
2015,July,Tipperary,New Irish Registrations,Non electric,682
2015,August,Tipperary,New Irish Registrations,Non electric,147
2015,September,Tipperary,New Irish Registrations,Non electric,111
2015,October,Tipperary,New Irish Registrations,Non electric,53
2015,November,Tipperary,New Irish Registrations,Non electric,13
2015,December,Tipperary,New Irish Registrations,Non electric,16
2015,January,Tipperary,New Imports,Non electric,1
2015,March,Tipperary,New Imports,Non electric,1
2015,January,Tipperary,Used Imports,Non electric,125
2015,February,Tipperary,Used Imports,Non electric,137
2015,March,Tipperary,Used Imports,Non electric,150
2015,April,Tipperary,Used Imports,Non electric,138
2015,May,Tipperary,Used Imports,Non electric,105
2015,June,Tipperary,Used Imports,Non electric,107
2015,July,Tipperary,Used Imports,Non electric,131
2015,August,Tipperary,Used Imports,Non electric,113
2015,September,Tipperary,Used Imports,Non electric,115
2015,October,Tipperary,Used Imports,Non electric,119
2015,November,Tipperary,Used Imports,Non electric,122
2015,December,Tipperary,Used Imports,Non electric,111
2015,January,Tipperary,New Irish Registrations,Electric,2
2015,March,Tipperary,New Irish Registrations,Electric,1
2015,April,Tipperary,New Irish Registrations,Electric,2
2015,July,Tipperary,New Irish Registrations,Electric,3
2015,August,Tipperary,New Irish Registrations,Electric,1
2015,September,Tipperary,New Irish Registrations,Electric,1
2015,October,Tipperary,New Irish Registrations,Electric,1
2015,April,Tipperary,Used Imports,Electric,1
2015,January,Tipperary,New Irish Registrations,Hybrid,8
2015,February,Tipperary,New Irish Registrations,Hybrid,3
2015,April,Tipperary,New Irish Registrations,Hybrid,2
2015,May,Tipperary,New Irish Registrations,Hybrid,1
2015,July,Tipperary,New Irish Registrations,Hybrid,8
2015,August,Tipperary,New Irish Registrations,Hybrid,1
2015,September,Tipperary,New Irish Registrations,Hybrid,2
2015,October,Tipperary,New Irish Registrations,Hybrid,1
2015,March,Tipperary,Used Imports,Hybrid,1
2015,July,Tipperary,Used Imports,Hybrid,1
2015,October,Tipperary,Used Imports,Hybrid,1
2015,December,Tipperary,Used Imports,Hybrid,1
2015,January,Waterford,New Irish Registrations,Non electric,763
2015,February,Waterford,New Irish Registrations,Non electric,419
2015,March,Waterford,New Irish Registrations,Non electric,469
2015,April,Waterford,New Irish Registrations,Non electric,234
2015,May,Waterford,New Irish Registrations,Non electric,128
2015,June,Waterford,New Irish Registrations,Non electric,23
2015,July,Waterford,New Irish Registrations,Non electric,570
2015,August,Waterford,New Irish Registrations,Non electric,141
2015,September,Waterford,New Irish Registrations,Non electric,120
2015,October,Waterford,New Irish Registrations,Non electric,56
2015,November,Waterford,New Irish Registrations,Non electric,23
2015,December,Waterford,New Irish Registrations,Non electric,9
2015,May,Waterford,New Imports,Non electric,1
2015,January,Waterford,Used Imports,Non electric,86
2015,February,Waterford,Used Imports,Non electric,90
2015,March,Waterford,Used Imports,Non electric,93
2015,April,Waterford,Used Imports,Non electric,83
2015,May,Waterford,Used Imports,Non electric,74
2015,June,Waterford,Used Imports,Non electric,75
2015,July,Waterford,Used Imports,Non electric,74
2015,August,Waterford,Used Imports,Non electric,87
2015,September,Waterford,Used Imports,Non electric,83
2015,October,Waterford,Used Imports,Non electric,73
2015,November,Waterford,Used Imports,Non electric,73
2015,December,Waterford,Used Imports,Non electric,55
2015,January,Waterford,New Irish Registrations,Electric,3
2015,February,Waterford,New Irish Registrations,Electric,1
2015,March,Waterford,New Irish Registrations,Electric,2
2015,April,Waterford,New Irish Registrations,Electric,1
2015,May,Waterford,New Irish Registrations,Electric,2
2015,July,Waterford,New Irish Registrations,Electric,5
2015,October,Waterford,New Irish Registrations,Electric,1
2015,August,Waterford,Used Imports,Electric,1
2015,September,Waterford,Used Imports,Electric,1
2015,January,Waterford,New Irish Registrations,Hybrid,6
2015,February,Waterford,New Irish Registrations,Hybrid,4
2015,March,Waterford,New Irish Registrations,Hybrid,2
2015,May,Waterford,New Irish Registrations,Hybrid,1
2015,July,Waterford,New Irish Registrations,Hybrid,9
2015,August,Waterford,New Irish Registrations,Hybrid,4
2015,September,Waterford,New Irish Registrations,Hybrid,2
2015,March,Waterford,Used Imports,Hybrid,1
2015,June,Waterford,Used Imports,Hybrid,1
2015,August,Waterford,Used Imports,Hybrid,1
2015,September,Waterford,Used Imports,Hybrid,1
2015,January,Cavan,New Irish Registrations,Non electric,358
2015,February,Cavan,New Irish Registrations,Non electric,192
2015,March,Cavan,New Irish Registrations,Non electric,186
2015,April,Cavan,New Irish Registrations,Non electric,96
2015,May,Cavan,New Irish Registrations,Non electric,65
2015,June,Cavan,New Irish Registrations,Non electric,14
2015,July,Cavan,New Irish Registrations,Non electric,333
2015,August,Cavan,New Irish Registrations,Non electric,51
2015,September,Cavan,New Irish Registrations,Non electric,39
2015,October,Cavan,New Irish Registrations,Non electric,22
2015,November,Cavan,New Irish Registrations,Non electric,3
2015,December,Cavan,New Irish Registrations,Non electric,3
2015,January,Cavan,New Imports,Non electric,1
2015,February,Cavan,New Imports,Non electric,1
2015,April,Cavan,New Imports,Non electric,1
2015,August,Cavan,New Imports,Non electric,1
2015,January,Cavan,Used Imports,Non electric,102
2015,February,Cavan,Used Imports,Non electric,110
2015,March,Cavan,Used Imports,Non electric,98
2015,April,Cavan,Used Imports,Non electric,77
2015,May,Cavan,Used Imports,Non electric,63
2015,June,Cavan,Used Imports,Non electric,96
2015,July,Cavan,Used Imports,Non electric,95
2015,August,Cavan,Used Imports,Non electric,85
2015,September,Cavan,Used Imports,Non electric,81
2015,October,Cavan,Used Imports,Non electric,91
2015,November,Cavan,Used Imports,Non electric,88
2015,December,Cavan,Used Imports,Non electric,57
2015,March,Cavan,New Irish Registrations,Electric,2
2015,July,Cavan,New Irish Registrations,Electric,1
2015,January,Cavan,New Irish Registrations,Hybrid,4
2015,February,Cavan,New Irish Registrations,Hybrid,3
2015,March,Cavan,New Irish Registrations,Hybrid,3
2015,May,Cavan,New Irish Registrations,Hybrid,1
2015,July,Cavan,New Irish Registrations,Hybrid,10
2015,August,Cavan,New Irish Registrations,Hybrid,1
2015,June,Cavan,Used Imports,Hybrid,1
2015,January,Donegal,New Irish Registrations,Non electric,730
2015,February,Donegal,New Irish Registrations,Non electric,320
2015,March,Donegal,New Irish Registrations,Non electric,436
2015,April,Donegal,New Irish Registrations,Non electric,241
2015,May,Donegal,New Irish Registrations,Non electric,141
2015,June,Donegal,New Irish Registrations,Non electric,33
2015,July,Donegal,New Irish Registrations,Non electric,658
2015,August,Donegal,New Irish Registrations,Non electric,180
2015,September,Donegal,New Irish Registrations,Non electric,126
2015,October,Donegal,New Irish Registrations,Non electric,43
2015,November,Donegal,New Irish Registrations,Non electric,13
2015,December,Donegal,New Irish Registrations,Non electric,11
2015,January,Donegal,New Imports,Non electric,6
2015,February,Donegal,New Imports,Non electric,1
2015,March,Donegal,New Imports,Non electric,2
2015,May,Donegal,New Imports,Non electric,2
2015,August,Donegal,New Imports,Non electric,1
2015,January,Donegal,Used Imports,Non electric,284
2015,February,Donegal,Used Imports,Non electric,304
2015,March,Donegal,Used Imports,Non electric,326
2015,April,Donegal,Used Imports,Non electric,281
2015,May,Donegal,Used Imports,Non electric,265
2015,June,Donegal,Used Imports,Non electric,296
2015,July,Donegal,Used Imports,Non electric,346
2015,August,Donegal,Used Imports,Non electric,271
2015,September,Donegal,Used Imports,Non electric,326
2015,October,Donegal,Used Imports,Non electric,314
2015,November,Donegal,Used Imports,Non electric,248
2015,December,Donegal,Used Imports,Non electric,170
2015,February,Donegal,New Irish Registrations,Electric,1
2015,May,Donegal,New Irish Registrations,Electric,1
2015,July,Donegal,New Irish Registrations,Electric,2
2015,July,Donegal,Used Imports,Electric,1
2015,October,Donegal,Used Imports,Electric,1
2015,January,Donegal,New Irish Registrations,Hybrid,15
2015,February,Donegal,New Irish Registrations,Hybrid,2
2015,March,Donegal,New Irish Registrations,Hybrid,3
2015,April,Donegal,New Irish Registrations,Hybrid,4
2015,May,Donegal,New Irish Registrations,Hybrid,1
2015,July,Donegal,New Irish Registrations,Hybrid,16
2015,August,Donegal,New Irish Registrations,Hybrid,2
2015,October,Donegal,New Irish Registrations,Hybrid,1
2015,December,Donegal,New Irish Registrations,Hybrid,1
2015,February,Donegal,Used Imports,Hybrid,1
2015,April,Donegal,Used Imports,Hybrid,1
2015,May,Donegal,Used Imports,Hybrid,1
2015,June,Donegal,Used Imports,Hybrid,2
2015,September,Donegal,Used Imports,Hybrid,1
2015,October,Donegal,Used Imports,Hybrid,1
2015,November,Donegal,Used Imports,Hybrid,1
2015,January,Monaghan,New Irish Registrations,Non electric,260
2015,February,Monaghan,New Irish Registrations,Non electric,145
2015,March,Monaghan,New Irish Registrations,Non electric,130
2015,April,Monaghan,New Irish Registrations,Non electric,69
2015,May,Monaghan,New Irish Registrations,Non electric,65
2015,June,Monaghan,New Irish Registrations,Non electric,10
2015,July,Monaghan,New Irish Registrations,Non electric,259
2015,August,Monaghan,New Irish Registrations,Non electric,53
2015,September,Monaghan,New Irish Registrations,Non electric,33
2015,October,Monaghan,New Irish Registrations,Non electric,18
2015,November,Monaghan,New Irish Registrations,Non electric,3
2015,December,Monaghan,New Irish Registrations,Non electric,1
2015,April,Monaghan,New Imports,Non electric,1
2015,May,Monaghan,New Imports,Non electric,1
2015,January,Monaghan,Used Imports,Non electric,118
2015,February,Monaghan,Used Imports,Non electric,147
2015,March,Monaghan,Used Imports,Non electric,150
2015,April,Monaghan,Used Imports,Non electric,122
2015,May,Monaghan,Used Imports,Non electric,116
2015,June,Monaghan,Used Imports,Non electric,129
2015,July,Monaghan,Used Imports,Non electric,117
2015,August,Monaghan,Used Imports,Non electric,114
2015,September,Monaghan,Used Imports,Non electric,105
2015,October,Monaghan,Used Imports,Non electric,122
2015,November,Monaghan,Used Imports,Non electric,103
2015,December,Monaghan,Used Imports,Non electric,73
2015,January,Monaghan,New Irish Registrations,Electric,1
2015,February,Monaghan,New Irish Registrations,Electric,2
2015,March,Monaghan,New Irish Registrations,Electric,1
2015,April,Monaghan,New Irish Registrations,Electric,1
2015,January,Monaghan,New Irish Registrations,Hybrid,1
2015,February,Monaghan,New Irish Registrations,Hybrid,1
2015,March,Monaghan,New Irish Registrations,Hybrid,1
2015,April,Monaghan,New Irish Registrations,Hybrid,1
2015,May,Monaghan,New Irish Registrations,Hybrid,2
2015,July,Monaghan,New Irish Registrations,Hybrid,3
2015,August,Monaghan,New Irish Registrations,Hybrid,2
2015,October,Monaghan,New Irish Registrations,Hybrid,1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
