Year,Month,County,Registration type,Engine type,Car registration count
2017,May,Leitrim,Used Imports,Non electric,67
2017,June,Leitrim,Used Imports,Non electric,76
2017,July,Leitrim,Used Imports,Non electric,65
2017,August,Leitrim,Used Imports,Non electric,74
2017,September,Leitrim,Used Imports,Non electric,81
2017,October,Leitrim,Used Imports,Non electric,79
2017,November,Leitrim,Used Imports,Non electric,81
2017,December,Leitrim,Used Imports,Non electric,48
2017,April,Leitrim,New Irish Registrations,Electric,2
2017,October,Leitrim,New Irish Registrations,Electric,1
2017,January,Leitrim,Used Imports,Electric,1
2017,January,Leitrim,New Irish Registrations,Hybrid,2
2017,February,Leitrim,New Irish Registrations,Hybrid,3
2017,April,Leitrim,New Irish Registrations,Hybrid,1
2017,May,Leitrim,New Irish Registrations,Hybrid,1
2017,July,Leitrim,New Irish Registrations,Hybrid,3
2017,August,Leitrim,New Irish Registrations,Hybrid,2
2017,March,Leitrim,Used Imports,Hybrid,1
2017,April,Leitrim,Used Imports,Hybrid,2
2017,June,Leitrim,Used Imports,Hybrid,1
2017,July,Leitrim,Used Imports,Hybrid,1
2017,September,Leitrim,Used Imports,Hybrid,1
2017,October,Leitrim,Used Imports,Hybrid,1
2017,December,Leitrim,Used Imports,Hybrid,1
2017,January,Mayo,New Irish Registrations,Non electric,785
2017,February,Mayo,New Irish Registrations,Non electric,287
2017,March,Mayo,New Irish Registrations,Non electric,319
2017,April,Mayo,New Irish Registrations,Non electric,112
2017,May,Mayo,New Irish Registrations,Non electric,58
2017,June,Mayo,New Irish Registrations,Non electric,14
2017,July,Mayo,New Irish Registrations,Non electric,406
2017,August,Mayo,New Irish Registrations,Non electric,100
2017,September,Mayo,New Irish Registrations,Non electric,61
2017,October,Mayo,New Irish Registrations,Non electric,31
2017,November,Mayo,New Irish Registrations,Non electric,12
2017,December,Mayo,New Irish Registrations,Non electric,1
2017,October,Mayo,New Imports,Non electric,1
2017,January,Mayo,Used Imports,Non electric,264
2017,February,Mayo,Used Imports,Non electric,290
2017,March,Mayo,Used Imports,Non electric,285
2017,April,Mayo,Used Imports,Non electric,223
2017,May,Mayo,Used Imports,Non electric,271
2017,June,Mayo,Used Imports,Non electric,224
2017,July,Mayo,Used Imports,Non electric,237
2017,August,Mayo,Used Imports,Non electric,299
2017,September,Mayo,Used Imports,Non electric,234
2017,October,Mayo,Used Imports,Non electric,274
2017,November,Mayo,Used Imports,Non electric,233
2017,December,Mayo,Used Imports,Non electric,191
2017,January,Mayo,New Irish Registrations,Electric,4
2017,February,Mayo,New Irish Registrations,Electric,1
2017,July,Mayo,New Irish Registrations,Electric,5
2017,June,Mayo,Used Imports,Electric,1
2017,July,Mayo,Used Imports,Electric,1
2017,August,Mayo,Used Imports,Electric,2
2017,September,Mayo,Used Imports,Electric,1
2017,October,Mayo,Used Imports,Electric,2
2017,December,Mayo,Used Imports,Electric,4
2017,January,Mayo,New Irish Registrations,Hybrid,27
2017,February,Mayo,New Irish Registrations,Hybrid,10
2017,March,Mayo,New Irish Registrations,Hybrid,12
2017,April,Mayo,New Irish Registrations,Hybrid,6
2017,May,Mayo,New Irish Registrations,Hybrid,2
2017,July,Mayo,New Irish Registrations,Hybrid,16
2017,August,Mayo,New Irish Registrations,Hybrid,5
2017,September,Mayo,New Irish Registrations,Hybrid,1
2017,October,Mayo,New Irish Registrations,Hybrid,1
2017,January,Mayo,Used Imports,Hybrid,2
2017,February,Mayo,Used Imports,Hybrid,1
2017,March,Mayo,Used Imports,Hybrid,4
2017,April,Mayo,Used Imports,Hybrid,1
2017,May,Mayo,Used Imports,Hybrid,2
2017,July,Mayo,Used Imports,Hybrid,3
2017,August,Mayo,Used Imports,Hybrid,1
2017,September,Mayo,Used Imports,Hybrid,5
2017,October,Mayo,Used Imports,Hybrid,5
2017,November,Mayo,Used Imports,Hybrid,2
2017,December,Mayo,Used Imports,Hybrid,1
2017,January,Roscommon,New Irish Registrations,Non electric,415
2017,February,Roscommon,New Irish Registrations,Non electric,206
2017,March,Roscommon,New Irish Registrations,Non electric,145
2017,April,Roscommon,New Irish Registrations,Non electric,53
2017,May,Roscommon,New Irish Registrations,Non electric,33
2017,June,Roscommon,New Irish Registrations,Non electric,21
2017,July,Roscommon,New Irish Registrations,Non electric,190
2017,August,Roscommon,New Irish Registrations,Non electric,46
2017,September,Roscommon,New Irish Registrations,Non electric,25
2017,October,Roscommon,New Irish Registrations,Non electric,12
2017,November,Roscommon,New Irish Registrations,Non electric,8
2017,December,Roscommon,New Irish Registrations,Non electric,3
2017,July,Roscommon,New Imports,Non electric,1
2017,August,Roscommon,New Imports,Non electric,1
2017,September,Roscommon,New Imports,Non electric,1
2017,January,Roscommon,Used Imports,Non electric,135
2017,February,Roscommon,Used Imports,Non electric,136
2017,March,Roscommon,Used Imports,Non electric,142
2017,April,Roscommon,Used Imports,Non electric,111
2017,May,Roscommon,Used Imports,Non electric,118
2017,June,Roscommon,Used Imports,Non electric,125
2017,July,Roscommon,Used Imports,Non electric,125
2017,August,Roscommon,Used Imports,Non electric,126
2017,September,Roscommon,Used Imports,Non electric,144
2017,October,Roscommon,Used Imports,Non electric,133
2017,November,Roscommon,Used Imports,Non electric,137
2017,December,Roscommon,Used Imports,Non electric,72
2017,January,Roscommon,New Irish Registrations,Electric,1
2017,February,Roscommon,New Irish Registrations,Electric,1
2017,March,Roscommon,New Irish Registrations,Electric,1
2017,April,Roscommon,New Irish Registrations,Electric,1
2017,July,Roscommon,New Irish Registrations,Electric,1
2017,October,Roscommon,New Irish Registrations,Electric,1
2017,March,Roscommon,Used Imports,Electric,1
2017,June,Roscommon,Used Imports,Electric,1
2017,March,Roscommon,New Irish Registrations,Hybrid,1
2017,June,Roscommon,New Irish Registrations,Hybrid,1
2017,October,Roscommon,New Irish Registrations,Hybrid,1
2017,February,Roscommon,Used Imports,Hybrid,3
2017,March,Roscommon,Used Imports,Hybrid,2
2017,April,Roscommon,Used Imports,Hybrid,1
2017,May,Roscommon,Used Imports,Hybrid,1
2017,July,Roscommon,Used Imports,Hybrid,3
2017,August,Roscommon,Used Imports,Hybrid,1
2017,September,Roscommon,Used Imports,Hybrid,2
2017,October,Roscommon,Used Imports,Hybrid,4
2017,November,Roscommon,Used Imports,Hybrid,1
2017,December,Roscommon,Used Imports,Hybrid,2
2017,January,Sligo,New Irish Registrations,Non electric,381
2017,February,Sligo,New Irish Registrations,Non electric,134
2017,March,Sligo,New Irish Registrations,Non electric,168
2017,April,Sligo,New Irish Registrations,Non electric,61
2017,May,Sligo,New Irish Registrations,Non electric,39
2017,June,Sligo,New Irish Registrations,Non electric,8
2017,July,Sligo,New Irish Registrations,Non electric,195
2017,August,Sligo,New Irish Registrations,Non electric,55
2017,September,Sligo,New Irish Registrations,Non electric,36
2017,October,Sligo,New Irish Registrations,Non electric,13
2017,November,Sligo,New Irish Registrations,Non electric,4
2017,January,Sligo,Used Imports,Non electric,136
2017,February,Sligo,Used Imports,Non electric,118
2017,March,Sligo,Used Imports,Non electric,141
2017,April,Sligo,Used Imports,Non electric,124
2017,May,Sligo,Used Imports,Non electric,123
2017,June,Sligo,Used Imports,Non electric,117
2017,July,Sligo,Used Imports,Non electric,140
2017,August,Sligo,Used Imports,Non electric,124
2017,September,Sligo,Used Imports,Non electric,104
2017,October,Sligo,Used Imports,Non electric,122
2017,November,Sligo,Used Imports,Non electric,120
2017,December,Sligo,Used Imports,Non electric,91
2017,July,Sligo,New Irish Registrations,Electric,1
2017,August,Sligo,Used Imports,Electric,1
2017,December,Sligo,Used Imports,Electric,1
2017,January,Sligo,New Irish Registrations,Hybrid,15
2017,February,Sligo,New Irish Registrations,Hybrid,8
2017,March,Sligo,New Irish Registrations,Hybrid,8
2017,April,Sligo,New Irish Registrations,Hybrid,5
2017,June,Sligo,New Irish Registrations,Hybrid,2
2017,July,Sligo,New Irish Registrations,Hybrid,8
2017,August,Sligo,New Irish Registrations,Hybrid,1
2017,September,Sligo,New Irish Registrations,Hybrid,3
2017,October,Sligo,New Irish Registrations,Hybrid,2
2017,February,Sligo,Used Imports,Hybrid,1
2017,April,Sligo,Used Imports,Hybrid,1
2017,August,Sligo,Used Imports,Hybrid,2
2017,September,Sligo,Used Imports,Hybrid,1
2017,November,Sligo,Used Imports,Hybrid,5
2017,January,Carlow,New Irish Registrations,Non electric,454
2017,February,Carlow,New Irish Registrations,Non electric,207
2017,March,Carlow,New Irish Registrations,Non electric,263
2017,April,Carlow,New Irish Registrations,Non electric,59
2017,May,Carlow,New Irish Registrations,Non electric,54
2017,June,Carlow,New Irish Registrations,Non electric,9
2017,July,Carlow,New Irish Registrations,Non electric,315
2017,August,Carlow,New Irish Registrations,Non electric,62
2017,September,Carlow,New Irish Registrations,Non electric,42
2017,October,Carlow,New Irish Registrations,Non electric,20
2017,November,Carlow,New Irish Registrations,Non electric,5
2017,December,Carlow,New Irish Registrations,Non electric,1
2017,January,Carlow,Used Imports,Non electric,71
2017,February,Carlow,Used Imports,Non electric,77
2017,March,Carlow,Used Imports,Non electric,84
2017,April,Carlow,Used Imports,Non electric,68
2017,May,Carlow,Used Imports,Non electric,92
2017,June,Carlow,Used Imports,Non electric,83
2017,July,Carlow,Used Imports,Non electric,102
2017,August,Carlow,Used Imports,Non electric,95
2017,September,Carlow,Used Imports,Non electric,95
2017,October,Carlow,Used Imports,Non electric,68
2017,November,Carlow,Used Imports,Non electric,80
2017,December,Carlow,Used Imports,Non electric,48
2017,January,Carlow,New Irish Registrations,Electric,3
2017,February,Carlow,New Irish Registrations,Electric,1
2017,April,Carlow,New Irish Registrations,Electric,1
2017,August,Carlow,New Irish Registrations,Electric,2
2017,February,Carlow,Used Imports,Electric,1
2017,April,Carlow,Used Imports,Electric,1
2017,June,Carlow,Used Imports,Electric,2
2017,January,Carlow,New Irish Registrations,Hybrid,13
2017,February,Carlow,New Irish Registrations,Hybrid,8
2017,March,Carlow,New Irish Registrations,Hybrid,5
2017,April,Carlow,New Irish Registrations,Hybrid,1
2017,May,Carlow,New Irish Registrations,Hybrid,4
2017,June,Carlow,New Irish Registrations,Hybrid,1
2017,July,Carlow,New Irish Registrations,Hybrid,9
2017,August,Carlow,New Irish Registrations,Hybrid,2
2017,March,Carlow,Used Imports,Hybrid,2
2017,May,Carlow,Used Imports,Hybrid,1
2017,June,Carlow,Used Imports,Hybrid,1
2017,July,Carlow,Used Imports,Hybrid,2
2017,August,Carlow,Used Imports,Hybrid,2
2017,September,Carlow,Used Imports,Hybrid,4
2017,October,Carlow,Used Imports,Hybrid,1
2017,November,Carlow,Used Imports,Hybrid,1
2017,December,Carlow,Used Imports,Hybrid,3
2017,January,Dublin,New Irish Registrations,Non electric,"12,729"
2017,February,Dublin,New Irish Registrations,Non electric,"6,697"
2017,March,Dublin,New Irish Registrations,Non electric,"9,097"
2017,April,Dublin,New Irish Registrations,Non electric,"3,490"
2017,May,Dublin,New Irish Registrations,Non electric,"3,030"
2017,June,Dublin,New Irish Registrations,Non electric,663
2017,July,Dublin,New Irish Registrations,Non electric,"11,718"
2017,August,Dublin,New Irish Registrations,Non electric,"2,107"
2017,September,Dublin,New Irish Registrations,Non electric,"1,701"
2017,October,Dublin,New Irish Registrations,Non electric,874
2017,November,Dublin,New Irish Registrations,Non electric,315
2017,December,Dublin,New Irish Registrations,Non electric,117
2017,January,Dublin,New Imports,Non electric,11
2017,February,Dublin,New Imports,Non electric,1
2017,March,Dublin,New Imports,Non electric,3
2017,April,Dublin,New Imports,Non electric,1
2017,May,Dublin,New Imports,Non electric,6
2017,June,Dublin,New Imports,Non electric,3
2017,July,Dublin,New Imports,Non electric,4
2017,August,Dublin,New Imports,Non electric,4
2017,September,Dublin,New Imports,Non electric,2
2017,October,Dublin,New Imports,Non electric,1
2017,November,Dublin,New Imports,Non electric,3
2017,January,Dublin,Used Imports,Non electric,11
2017,February,Dublin,Used Imports,Non electric,1
2017,March,Dublin,Used Imports,Non electric,"2,123"
2017,April,Dublin,Used Imports,Non electric,"1,894"
2017,May,Dublin,Used Imports,Non electric,"1,967"
2017,June,Dublin,Used Imports,Non electric,"1,861"
2017,July,Dublin,Used Imports,Non electric,"1,962"
2017,August,Dublin,Used Imports,Non electric,"2,126"
2017,September,Dublin,Used Imports,Non electric,"2,267"
2017,October,Dublin,Used Imports,Non electric,"2,141"
2017,November,Dublin,Used Imports,Non electric,"2,156"
2017,December,Dublin,Used Imports,Non electric,"1,476"
2017,January,Dublin,New Irish Registrations,Electric,51
2017,February,Dublin,New Irish Registrations,Electric,11
2017,March,Dublin,New Irish Registrations,Electric,27
2017,April,Dublin,New Irish Registrations,Electric,17
2017,May,Dublin,New Irish Registrations,Electric,12
2017,June,Dublin,New Irish Registrations,Electric,3
2017,July,Dublin,New Irish Registrations,Electric,33
2017,August,Dublin,New Irish Registrations,Electric,25
2017,September,Dublin,New Irish Registrations,Electric,21
2017,October,Dublin,New Irish Registrations,Electric,13
2017,November,Dublin,New Irish Registrations,Electric,6
2017,April,Dublin,New Imports,Electric,1
2017,May,Dublin,New Imports,Electric,1
2017,January,Dublin,Used Imports,Electric,5
2017,February,Dublin,Used Imports,Electric,10
2017,March,Dublin,Used Imports,Electric,19
2017,April,Dublin,Used Imports,Electric,12
2017,May,Dublin,Used Imports,Electric,9
2017,June,Dublin,Used Imports,Electric,11
2017,July,Dublin,Used Imports,Electric,14
2017,August,Dublin,Used Imports,Electric,18
2017,September,Dublin,Used Imports,Electric,16
2017,October,Dublin,Used Imports,Electric,19
2017,November,Dublin,Used Imports,Electric,24
2017,December,Dublin,Used Imports,Electric,12
2017,January,Dublin,New Irish Registrations,Hybrid,547
2017,February,Dublin,New Irish Registrations,Hybrid,253
2017,March,Dublin,New Irish Registrations,Hybrid,182
2017,April,Dublin,New Irish Registrations,Hybrid,156
2017,May,Dublin,New Irish Registrations,Hybrid,84
2017,June,Dublin,New Irish Registrations,Hybrid,24
2017,July,Dublin,New Irish Registrations,Hybrid,524
2017,August,Dublin,New Irish Registrations,Hybrid,112
2017,September,Dublin,New Irish Registrations,Hybrid,94
2017,October,Dublin,New Irish Registrations,Hybrid,41
2017,November,Dublin,New Irish Registrations,Hybrid,23
2017,January,Dublin,Used Imports,Hybrid,125
2017,February,Dublin,Used Imports,Hybrid,108
2017,March,Dublin,Used Imports,Hybrid,129
2017,April,Dublin,Used Imports,Hybrid,103
2017,May,Dublin,Used Imports,Hybrid,140
2017,June,Dublin,Used Imports,Hybrid,152
2017,July,Dublin,Used Imports,Hybrid,142
2017,August,Dublin,Used Imports,Hybrid,177
2017,September,Dublin,Used Imports,Hybrid,153
2017,October,Dublin,Used Imports,Hybrid,195
2017,November,Dublin,Used Imports,Hybrid,217
2017,December,Dublin,Used Imports,Hybrid,147
2017,January,Kildare,New Irish Registrations,Non electric,"1,632"
2017,February,Kildare,New Irish Registrations,Non electric,702
2017,March,Kildare,New Irish Registrations,Non electric,689
2017,April,Kildare,New Irish Registrations,Non electric,289
2017,May,Kildare,New Irish Registrations,Non electric,202
2017,June,Kildare,New Irish Registrations,Non electric,40
2017,July,Kildare,New Irish Registrations,Non electric,992
2017,August,Kildare,New Irish Registrations,Non electric,232
2017,September,Kildare,New Irish Registrations,Non electric,155
2017,October,Kildare,New Irish Registrations,Non electric,73
2017,November,Kildare,New Irish Registrations,Non electric,22
2017,December,Kildare,New Irish Registrations,Non electric,4
2017,March,Kildare,New Imports,Non electric,1
2017,April,Kildare,New Imports,Non electric,1
2017,July,Kildare,New Imports,Non electric,1
2017,August,Kildare,New Imports,Non electric,1
2017,January,Kildare,Used Imports,Non electric,329
2017,February,Kildare,Used Imports,Non electric,304
2017,March,Kildare,Used Imports,Non electric,328
2017,April,Kildare,Used Imports,Non electric,297
2017,May,Kildare,Used Imports,Non electric,318
2017,June,Kildare,Used Imports,Non electric,298
2017,July,Kildare,Used Imports,Non electric,316
2017,August,Kildare,Used Imports,Non electric,328
2017,September,Kildare,Used Imports,Non electric,334
2017,October,Kildare,Used Imports,Non electric,348
2017,November,Kildare,Used Imports,Non electric,349
2017,December,Kildare,Used Imports,Non electric,254
2017,January,Kildare,New Irish Registrations,Electric,9
2017,February,Kildare,New Irish Registrations,Electric,7
2017,March,Kildare,New Irish Registrations,Electric,1
2017,April,Kildare,New Irish Registrations,Electric,1
2017,May,Kildare,New Irish Registrations,Electric,2
2017,July,Kildare,New Irish Registrations,Electric,7
2017,August,Kildare,New Irish Registrations,Electric,3
2017,September,Kildare,New Irish Registrations,Electric,6
2017,October,Kildare,New Irish Registrations,Electric,4
2017,November,Kildare,New Irish Registrations,Electric,1
2017,January,Kildare,Used Imports,Electric,3
2017,February,Kildare,Used Imports,Electric,3
2017,March,Kildare,Used Imports,Electric,7
2017,April,Kildare,Used Imports,Electric,4
2017,May,Kildare,Used Imports,Electric,5
2017,June,Kildare,Used Imports,Electric,5
2017,July,Kildare,Used Imports,Electric,4
2017,August,Kildare,Used Imports,Electric,9
2017,September,Kildare,Used Imports,Electric,7
2017,October,Kildare,Used Imports,Electric,4
2017,November,Kildare,Used Imports,Electric,9
2017,December,Kildare,Used Imports,Electric,4
2017,January,Kildare,New Irish Registrations,Hybrid,53
2017,February,Kildare,New Irish Registrations,Hybrid,32
2017,March,Kildare,New Irish Registrations,Hybrid,18
2017,April,Kildare,New Irish Registrations,Hybrid,13
2017,May,Kildare,New Irish Registrations,Hybrid,4
2017,June,Kildare,New Irish Registrations,Hybrid,2
2017,July,Kildare,New Irish Registrations,Hybrid,52
2017,August,Kildare,New Irish Registrations,Hybrid,12
2017,September,Kildare,New Irish Registrations,Hybrid,10
2017,October,Kildare,New Irish Registrations,Hybrid,4
2017,November,Kildare,New Irish Registrations,Hybrid,1
2017,January,Kildare,Used Imports,Hybrid,4
2017,February,Kildare,Used Imports,Hybrid,16
2017,March,Kildare,Used Imports,Hybrid,11
2017,April,Kildare,Used Imports,Hybrid,11
2017,May,Kildare,Used Imports,Hybrid,10
2017,June,Kildare,Used Imports,Hybrid,19
2017,July,Kildare,Used Imports,Hybrid,11
2017,August,Kildare,Used Imports,Hybrid,37
2017,September,Kildare,Used Imports,Hybrid,23
2017,October,Kildare,Used Imports,Hybrid,23
2017,November,Kildare,Used Imports,Hybrid,24
2017,December,Kildare,Used Imports,Hybrid,23
2017,January,Kilkenny,New Irish Registrations,Non electric,827
2017,February,Kilkenny,New Irish Registrations,Non electric,268
2017,March,Kilkenny,New Irish Registrations,Non electric,342
2017,April,Kilkenny,New Irish Registrations,Non electric,137
2017,May,Kilkenny,New Irish Registrations,Non electric,67
2017,June,Kilkenny,New Irish Registrations,Non electric,12
2017,July,Kilkenny,New Irish Registrations,Non electric,453
2017,August,Kilkenny,New Irish Registrations,Non electric,105
2017,September,Kilkenny,New Irish Registrations,Non electric,55
2017,October,Kilkenny,New Irish Registrations,Non electric,34
2017,November,Kilkenny,New Irish Registrations,Non electric,14
2017,April,Kilkenny,New Imports,Non electric,1
2017,January,Kilkenny,Used Imports,Non electric,123
2017,February,Kilkenny,Used Imports,Non electric,139
2017,March,Kilkenny,Used Imports,Non electric,112
2017,April,Kilkenny,Used Imports,Non electric,101
2017,May,Kilkenny,Used Imports,Non electric,109
2017,June,Kilkenny,Used Imports,Non electric,100
2017,July,Kilkenny,Used Imports,Non electric,133
2017,August,Kilkenny,Used Imports,Non electric,128
2017,September,Kilkenny,Used Imports,Non electric,122
2017,October,Kilkenny,Used Imports,Non electric,132
2017,November,Kilkenny,Used Imports,Non electric,143
2017,December,Kilkenny,Used Imports,Non electric,67
2017,January,Kilkenny,New Irish Registrations,Electric,3
2017,February,Kilkenny,New Irish Registrations,Electric,1
2017,July,Kilkenny,New Irish Registrations,Electric,1
2017,September,Kilkenny,New Irish Registrations,Electric,1
2017,October,Kilkenny,New Irish Registrations,Electric,2
2017,January,Kilkenny,Used Imports,Electric,1
2017,April,Kilkenny,Used Imports,Electric,1
2017,May,Kilkenny,Used Imports,Electric,2
2017,August,Kilkenny,Used Imports,Electric,1
2017,September,Kilkenny,Used Imports,Electric,1
2017,January,Kilkenny,New Irish Registrations,Hybrid,31
2017,February,Kilkenny,New Irish Registrations,Hybrid,8
2017,March,Kilkenny,New Irish Registrations,Hybrid,11
2017,April,Kilkenny,New Irish Registrations,Hybrid,3
2017,May,Kilkenny,New Irish Registrations,Hybrid,3
2017,July,Kilkenny,New Irish Registrations,Hybrid,23
2017,August,Kilkenny,New Irish Registrations,Hybrid,1
2017,September,Kilkenny,New Irish Registrations,Hybrid,2
2017,October,Kilkenny,New Irish Registrations,Hybrid,2
2017,January,Kilkenny,Used Imports,Hybrid,2
2017,February,Kilkenny,Used Imports,Hybrid,2
2017,March,Kilkenny,Used Imports,Hybrid,1
2017,April,Kilkenny,Used Imports,Hybrid,2
2017,May,Kilkenny,Used Imports,Hybrid,1
2017,June,Kilkenny,Used Imports,Hybrid,1
2017,July,Kilkenny,Used Imports,Hybrid,3
2017,August,Kilkenny,Used Imports,Hybrid,2
2017,September,Kilkenny,Used Imports,Hybrid,2
2017,October,Kilkenny,Used Imports,Hybrid,2
2017,November,Kilkenny,Used Imports,Hybrid,4
2017,December,Kilkenny,Used Imports,Hybrid,2
2017,January,Longford,New Irish Registrations,Non electric,231
2017,February,Longford,New Irish Registrations,Non electric,74
2017,March,Longford,New Irish Registrations,Non electric,80
2017,April,Longford,New Irish Registrations,Non electric,30
2017,May,Longford,New Irish Registrations,Non electric,13
2017,June,Longford,New Irish Registrations,Non electric,5
2017,July,Longford,New Irish Registrations,Non electric,127
2017,August,Longford,New Irish Registrations,Non electric,28
2017,September,Longford,New Irish Registrations,Non electric,13
2017,October,Longford,New Irish Registrations,Non electric,7
2017,November,Longford,New Irish Registrations,Non electric,3
2017,December,Longford,New Irish Registrations,Non electric,1
2017,August,Longford,New Imports,Non electric,1
2017,September,Longford,New Imports,Non electric,1
2017,January,Longford,Used Imports,Non electric,105
2017,February,Longford,Used Imports,Non electric,95
2017,March,Longford,Used Imports,Non electric,111
2017,April,Longford,Used Imports,Non electric,96
2017,May,Longford,Used Imports,Non electric,91
2017,June,Longford,Used Imports,Non electric,86
2017,July,Longford,Used Imports,Non electric,108
2017,August,Longford,Used Imports,Non electric,91
2017,September,Longford,Used Imports,Non electric,104
2017,October,Longford,Used Imports,Non electric,94
2017,November,Longford,Used Imports,Non electric,103
2017,December,Longford,Used Imports,Non electric,62
2017,January,Longford,New Irish Registrations,Electric,3
2017,March,Longford,New Irish Registrations,Electric,1
2017,July,Longford,New Irish Registrations,Electric,1
2017,January,Longford,Used Imports,Electric,1
2017,October,Longford,Used Imports,Electric,1
2017,January,Longford,New Irish Registrations,Hybrid,10
2017,February,Longford,New Irish Registrations,Hybrid,3
2017,March,Longford,New Irish Registrations,Hybrid,3
2017,June,Longford,New Irish Registrations,Hybrid,1
2017,July,Longford,New Irish Registrations,Hybrid,3
2017,October,Longford,New Irish Registrations,Hybrid,2
2017,May,Longford,Used Imports,Hybrid,3
2017,June,Longford,Used Imports,Hybrid,1
2017,November,Longford,Used Imports,Hybrid,4
2017,January,Louth,New Irish Registrations,Non electric,863
2017,February,Louth,New Irish Registrations,Non electric,374
2017,March,Louth,New Irish Registrations,Non electric,364
2017,April,Louth,New Irish Registrations,Non electric,136
2017,May,Louth,New Irish Registrations,Non electric,99
2017,June,Louth,New Irish Registrations,Non electric,33
2017,July,Louth,New Irish Registrations,Non electric,562
2017,August,Louth,New Irish Registrations,Non electric,135
2017,September,Louth,New Irish Registrations,Non electric,59
2017,October,Louth,New Irish Registrations,Non electric,30
2017,November,Louth,New Irish Registrations,Non electric,18
2017,December,Louth,New Irish Registrations,Non electric,2
2017,January,Louth,New Imports,Non electric,1
2017,January,Louth,Used Imports,Non electric,279
2017,February,Louth,Used Imports,Non electric,297
